s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 1.6440117E+002, 3.6131142E+001, 3.0753034E+001, 3.3275951E+001, 3.1670113E+001, 3.6400231E+001, 3.2244387E+001, 3.5065341E+001, 3.3009514E+001, 3.3354423E+001, 3.3572207E+001, 3.4946742E+001, 3.4513306E+001, 3.5668797E+001, 3.4485806E+001, 3.2943025E+001, 3.4002435E+001, 3.3471329E+001, 3.3056804E+001, 3.0120173E+001, 3.0388604E+001, 3.0285220E+001, 3.0408400E+001, 3.0239020E+001, 3.0485800E+001, 3.0991619E+001, 3.0576614E+001, 3.0695149E+001, 3.0651985E+001
 1.6480096E+002, 3.6085570E+001, 3.0797972E+001, 3.3231990E+001, 3.1846365E+001, 3.6377303E+001, 3.2226777E+001, 3.5012264E+001, 3.3033939E+001, 3.2474547E+001, 3.3512139E+001, 3.4030940E+001, 3.4524386E+001, 3.5593815E+001, 3.4606641E+001, 3.4810444E+001, 3.3987531E+001, 3.2157865E+001, 3.3031111E+001, 3.0901456E+001, 3.0397272E+001, 3.0409090E+001, 3.0404286E+001, 3.0456408E+001, 3.0471408E+001, 3.0991773E+001, 3.0602576E+001, 3.0782670E+001, 3.0658322E+001
 1.6520023E+002, 3.6014742E+001, 3.0918341E+001, 3.3169889E+001, 3.2036391E+001, 3.6346640E+001, 3.2234330E+001, 3.4951953E+001, 3.3067314E+001, 3.5525046E+001, 3.3505718E+001, 3.2740213E+001, 3.4419324E+001, 3.4043745E+001, 3.4608730E+001, 3.5777860E+001, 3.4104861E+001, 3.2105286E+001, 3.2971501E+001, 3.0912495E+001, 3.0436243E+001, 3.0693345E+001, 3.0412192E+001, 3.0593988E+001, 3.0475780E+001, 3.0820286E+001, 3.0620517E+001, 3.0877379E+001, 3.0670695E+001
 1.6560284E+002, 3.5949882E+001, 3.1062566E+001, 3.3152596E+001, 3.2125012E+001, 3.6317042E+001, 3.2252594E+001, 3.4904073E+001, 3.3075013E+001, 3.5226766E+001, 3.3775369E+001, 3.5482420E+001, 3.4379624E+001, 3.3218463E+001, 3.4529077E+001, 3.5068379E+001, 3.4217958E+001, 3.3060410E+001, 3.2940224E+001, 3.1216124E+001, 3.0478275E+001, 3.0917089E+001, 3.0442375E+001, 3.0672519E+001, 3.0487858E+001, 3.0300914E+001, 3.0611119E+001, 3.1070761E+001, 3.0690953E+001
 1.6600343E+002, 3.5835575E+001, 3.1184847E+001, 3.3139005E+001, 3.2222573E+001, 3.6269939E+001, 3.2267226E+001, 3.4859699E+001, 3.3086599E+001, 3.4156472E+001, 3.3814019E+001, 3.4341122E+001, 3.4459998E+001, 3.4117548E+001, 3.4443962E+001, 3.3467590E+001, 3.4209030E+001, 3.3987409E+001, 3.2980328E+001, 3.1337531E+001, 3.0542906E+001, 3.1250435E+001, 3.0492918E+001, 3.0781433E+001, 3.0504898E+001, 3.0386872E+001, 3.0589892E+001, 3.1017721E+001, 3.0717537E+001
 1.6640053E+002, 3.5742799E+001, 3.1320369E+001, 3.3125205E+001, 3.2348511E+001, 3.6226955E+001, 3.2287591E+001, 3.4821262E+001, 3.3107523E+001, 3.2298993E+001, 3.3784008E+001, 3.3070300E+001, 3.4389994E+001, 3.4634543E+001, 3.4452657E+001, 3.2874514E+001, 3.4130839E+001, 3.3988614E+001, 3.3057168E+001, 3.1288075E+001, 3.0609448E+001, 3.1140588E+001, 3.0549477E+001, 3.1322837E+001, 3.0542785E+001, 3.0467964E+001, 3.0578434E+001, 3.0604498E+001, 3.0724599E+001
 1.6680278E+002, 3.5640450E+001, 3.1489729E+001, 3.3116329E+001, 3.2465557E+001, 3.6179572E+001, 3.2320428E+001, 3.4785611E+001, 3.3127707E+001, 3.2738064E+001, 3.3672876E+001, 3.2040106E+001, 3.4253529E+001, 3.3575193E+001, 3.4424324E+001, 3.2280989E+001, 3.4003804E+001, 3.3820388E+001, 3.3115531E+001, 3.1428693E+001, 3.0672708E+001, 3.1204842E+001, 3.0591075E+001, 3.1142377E+001, 3.0597028E+001, 3.0594233E+001, 3.0576460E+001, 3.0446197E+001, 3.0710770E+001
 1.6720188E+002, 3.5575736E+001, 3.1664501E+001, 3.3147430E+001, 3.2566483E+001, 3.6143814E+001, 3.2357229E+001, 3.4759484E+001, 3.3144562E+001, 3.2826319E+001, 3.3620238E+001, 3.2343071E+001, 3.4072455E+001, 3.2382168E+001, 3.4324038E+001, 3.3093752E+001, 3.3908833E+001, 3.3603258E+001, 3.3157930E+001, 3.0866306E+001, 3.0705738E+001, 3.1535098E+001, 3.0656903E+001, 3.1273535E+001, 3.0634251E+001, 3.0989535E+001, 3.0589457E+001, 3.0480281E+001, 3.0696464E+001
 1.6760024E+002, 3.5559872E+001, 3.1771554E+001, 3.3218271E+001, 3.2672170E+001, 3.6124108E+001, 3.2375140E+001, 3.4745820E+001, 3.3164140E+001, 3.2948310E+001, 3.3555507E+001, 3.4382183E+001, 3.3993651E+001, 3.2092373E+001, 3.4152696E+001, 3.3010286E+001, 3.3860862E+001, 3.3084501E+001, 3.3168901E+001, 3.1363763E+001, 3.0734635E+001, 3.1129530E+001, 3.0708513E+001, 3.1427598E+001, 3.0691999E+001, 3.1089039E+001, 3.0629135E+001, 3.0612643E+001, 3.0688374E+001
 1.6800033E+002, 3.5551065E+001, 3.1823223E+001, 3.3300128E+001, 3.2779165E+001, 3.6109117E+001, 3.2377784E+001, 3.4738031E+001, 3.3186048E+001, 3.3629999E+001, 3.3536365E+001, 3.6911467E+001, 3.4182600E+001, 3.4273527E+001, 3.4060719E+001, 3.2468939E+001, 3.3780098E+001, 3.2745025E+001, 3.3150948E+001, 3.1004253E+001, 3.0766846E+001, 3.0787142E+001, 3.0728849E+001, 3.1139414E+001, 3.0737476E+001, 3.1358819E+001, 3.0666488E+001, 3.0872708E+001, 3.0691572E+001
 1.6840314E+002, 3.5540731E+001, 3.1878531E+001, 3.3374397E+001, 3.2856768E+001, 3.6094883E+001, 3.2382531E+001, 3.4730654E+001, 3.3201087E+001, 3.3454823E+001, 3.3545515E+001, 3.8916726E+001, 3.4470300E+001, 3.3465065E+001, 3.4089150E+001, 3.2096536E+001, 3.3678646E+001, 3.2255790E+001, 3.3099803E+001, 3.0584586E+001, 3.0764134E+001, 3.0305604E+001, 3.0707126E+001, 3.0601692E+001, 3.0741293E+001, 3.1973038E+001, 3.0732239E+001, 3.1551902E+001, 3.0724691E+001
 1.6880342E+002, 3.5536343E+001, 3.1851643E+001, 3.3420784E+001, 3.2874756E+001, 3.6083440E+001, 3.2361767E+001, 3.4715124E+001, 3.3199444E+001, 3.2987006E+001, 3.3531908E+001, 3.5957287E+001, 3.4736810E+001, 3.6835420E+001, 3.4101780E+001, 3.1499426E+001, 3.3555918E+001, 3.1446244E+001, 3.3011659E+001, 3.1024701E+001, 3.0763986E+001, 3.0601525E+001, 3.0688673E+001, 3.0693954E+001, 3.0732720E+001, 3.0963243E+001, 3.0774209E+001, 3.2026651E+001, 3.0801030E+001
 1.6920121E+002, 3.5504445E+001, 3.1790481E+001, 3.3486206E+001, 3.2882994E+001, 3.6061180E+001, 3.2329739E+001, 3.4706804E+001, 3.3195161E+001, 3.2472733E+001, 3.3461414E+001, 3.3156050E+001, 3.4687222E+001, 3.6583818E+001, 3.4371930E+001, 3.1370010E+001, 3.3413773E+001, 3.1200161E+001, 3.2893867E+001, 3.1742653E+001, 3.0811693E+001, 3.1038795E+001, 3.0691038E+001, 3.0576456E+001, 3.0727400E+001, 3.0934596E+001, 3.0783184E+001, 3.1563069E+001, 3.0865527E+001
 1.6960259E+002, 3.5414842E+001, 3.1738809E+001, 3.3574599E+001, 3.2931738E+001, 3.6018083E+001, 3.2300340E+001, 3.4709019E+001, 3.3203315E+001, 3.5428265E+001, 3.3502789E+001, 3.5126631E+001, 3.4609948E+001, 3.4872292E+001, 3.4418049E+001, 3.1560265E+001, 3.3295715E+001, 3.1781684E+001, 3.2801408E+001, 3.1306603E+001, 3.0866905E+001, 3.1653505E+001, 3.0752258E+001, 3.0707277E+001, 3.0715469E+001, 3.1163011E+001, 3.0804061E+001, 3.1451568E+001, 3.0905277E+001
 1.7000277E+002, 3.5319840E+001, 3.1717076E+001, 3.3650873E+001, 3.3032378E+001, 3.5973586E+001, 3.2280771E+001, 3.4709497E+001, 3.3228276E+001, 3.3573460E+001, 3.3628392E+001, 3.8709853E+001, 3.4822615E+001, 3.8859507E+001, 3.4662968E+001, 3.4731310E+001, 3.3269119E+001, 3.1726846E+001, 3.2720077E+001, 3.1013539E+001, 3.0884777E+001, 3.1389351E+001, 3.0817679E+001, 3.1425470E+001, 3.0743501E+001, 3.0812667E+001, 3.0818255E+001, 3.1488599E+001, 3.0941848E+001
 1.7040013E+002, 3.5213934E+001, 3.1773498E+001, 3.3721501E+001, 3.3128067E+001, 3.5925065E+001, 3.2285780E+001, 3.4708301E+001, 3.3253275E+001, 3.1901187E+001, 3.3534167E+001, 3.4037384E+001, 3.4965840E+001, 3.7276356E+001, 3.4987263E+001, 3.8361918E+001, 3.3570176E+001, 3.2148464E+001, 3.2663168E+001, 3.0299874E+001, 3.0869208E+001, 3.1495711E+001, 3.0863203E+001, 3.1376030E+001, 3.0799234E+001, 3.0827309E+001, 3.0815418E+001, 3.1597475E+001, 3.0980685E+001
 1.7080322E+002, 3.5086368E+001, 3.1864840E+001, 3.3798297E+001, 3.3236171E+001, 3.5868959E+001, 3.2302693E+001, 3.4708139E+001, 3.3283544E+001, 3.1915194E+001, 3.3412420E+001, 3.2494880E+001, 3.4800765E+001, 3.4239926E+001, 3.5058482E+001, 3.7046823E+001, 3.3902921E+001, 3.2289183E+001, 3.2635693E+001, 3.0403530E+001, 3.0810720E+001, 3.0478570E+001, 3.0871088E+001, 3.1520557E+001, 3.0848868E+001, 3.0951649E+001, 3.0823673E+001, 3.1491161E+001, 3.1016063E+001
 1.7120335E+002, 3.4944870E+001, 3.1914116E+001, 3.3843510E+001, 3.3375356E+001, 3.5806307E+001, 3.2308595E+001, 3.4700475E+001, 3.3325195E+001, 3.1850701E+001, 3.3300341E+001, 3.1957095E+001, 3.4582405E+001, 3.2889947E+001, 3.4910132E+001, 3.5818783E+001, 3.4066549E+001, 3.2809853E+001, 3.2628375E+001, 3.0470580E+001, 3.0784999E+001, 3.0472386E+001, 3.0831079E+001, 3.0572841E+001, 3.0863203E+001, 3.1027847E+001, 3.0833297E+001, 3.1286752E+001, 3.1046177E+001
 1.7160248E+002, 3.4913634E+001, 3.1932192E+001, 3.3847910E+001, 3.3491213E+001, 3.5774626E+001, 3.2306119E+001, 3.4683347E+001, 3.3361017E+001, 3.2023054E+001, 3.3207152E+001, 3.2031618E+001, 3.4395013E+001, 3.2719416E+001, 3.4735237E+001, 3.4873514E+001, 3.4164740E+001, 3.4390442E+001, 3.2685475E+001, 3.0415923E+001, 3.0739199E+001, 3.0546796E+001, 3.0807682E+001, 3.0471147E+001, 3.0830711E+001, 3.1061188E+001, 3.0855748E+001, 3.0815941E+001, 3.1041150E+001
 1.7200071E+002, 3.5029889E+001, 3.1961654E+001, 3.3877387E+001, 3.3608355E+001, 3.5789164E+001, 3.2307571E+001, 3.4674661E+001, 3.3398795E+001, 3.2997311E+001, 3.3157358E+001, 3.2338616E+001, 3.4236676E+001, 3.2111913E+001, 3.4566150E+001, 3.4348878E+001, 3.4182102E+001, 3.5367523E+001, 3.2837758E+001, 3.1041230E+001, 3.0746187E+001, 3.0667755E+001, 3.0791979E+001, 3.0799796E+001, 3.0812968E+001, 3.0674767E+001, 3.0855721E+001, 3.0946407E+001, 3.1029209E+001
 1.7240132E+002, 3.5093936E+001, 3.1980762E+001, 3.3944594E+001, 3.3729074E+001, 3.5789759E+001, 3.2306424E+001, 3.4678374E+001, 3.3440729E+001, 3.6516282E+001, 3.3335841E+001, 3.4868092E+001, 3.4166469E+001, 3.1951777E+001, 3.4357655E+001, 3.4275030E+001, 3.4195247E+001, 3.5196578E+001, 3.3021247E+001, 3.0922818E+001, 3.0761075E+001, 3.0989245E+001, 3.0793700E+001, 3.0890818E+001, 3.0818101E+001, 3.0570234E+001, 3.0837230E+001, 3.0895121E+001, 3.1023436E+001
 1.7280129E+002, 3.5150081E+001, 3.1989601E+001, 3.4011858E+001, 3.3794721E+001, 3.5788928E+001, 3.2302444E+001, 3.4683854E+001, 3.3467994E+001, 3.7130008E+001, 3.3614226E+001, 3.5003825E+001, 3.4281921E+001, 3.3821153E+001, 3.4241458E+001, 3.3991250E+001, 3.4185010E+001, 3.5138765E+001, 3.3168282E+001, 3.1123939E+001, 3.0776148E+001, 3.1041090E+001, 3.0810661E+001, 3.0851942E+001, 3.0820512E+001, 3.0756317E+001, 3.0824778E+001, 3.1129754E+001, 3.1021734E+001
 1.7320371E+002, 3.5210862E+001, 3.2051877E+001, 3.4087946E+001, 3.3825172E+001, 3.5794453E+001, 3.2314954E+001, 3.4693461E+001, 3.3485491E+001, 3.6186373E+001, 3.3877558E+001, 3.4650861E+001, 3.4323937E+001, 3.3824018E+001, 3.4213756E+001, 3.3903576E+001, 3.4166797E+001, 3.4790764E+001, 3.3299414E+001, 3.1573948E+001, 3.0817815E+001, 3.0837867E+001, 3.0817620E+001, 3.0788739E+001, 3.0819950E+001, 3.0941899E+001, 3.0827052E+001, 3.1531571E+001, 3.1042410E+001
 1.7360312E+002, 3.5251521E+001, 3.2197342E+001, 3.4157907E+001, 3.3869684E+001, 3.5796059E+001, 3.2353998E+001, 3.4701613E+001, 3.3507951E+001, 3.7296951E+001, 3.4154778E+001, 3.5132012E+001, 3.4337626E+001, 3.3648551E+001, 3.4181615E+001, 3.3764130E+001, 3.4145861E+001, 3.4842512E+001, 3.3404902E+001, 3.1988413E+001, 3.0884391E+001, 3.0930458E+001, 3.0821089E+001, 3.0877315E+001, 3.0818019E+001, 3.0997651E+001, 3.0837685E+001, 3.1427669E+001, 3.1074633E+001
 1.7400228E+002, 3.5278236E+001, 3.2359113E+001, 3.4209410E+001, 3.3938643E+001, 3.5793209E+001, 3.2400335E+001, 3.4705336E+001, 3.3538607E+001, 3.5345803E+001, 3.4339144E+001, 3.5743001E+001, 3.4473288E+001, 3.3581759E+001, 3.4130863E+001, 3.2768669E+001, 3.4080285E+001, 3.4512425E+001, 3.3493265E+001, 3.3164819E+001, 3.0985869E+001, 3.0938751E+001, 3.0827956E+001, 3.1401272E+001, 3.0840559E+001, 3.1306278E+001, 3.0860883E+001, 3.1362322E+001, 3.1088793E+001
 1.7440282E+002, 3.5266145E+001, 3.2500695E+001, 3.4249948E+001, 3.4008661E+001, 3.5780150E+001, 3.2443301E+001, 3.4706914E+001, 3.3569811E+001, 3.6936402E+001, 3.4524349E+001, 3.4704854E+001, 3.4505361E+001, 3.3715160E+001, 3.4104309E+001, 3.3127687E+001, 3.3987697E+001, 3.4510228E+001, 3.3564284E+001, 3.3295483E+001, 3.1114007E+001, 3.1423039E+001, 3.0844771E+001, 3.1225656E+001, 3.0871885E+001, 3.1207178E+001, 3.0890708E+001, 3.3993015E+001, 3.1185270E+001
 1.7480147E+002, 3.5222852E+001, 3.2649161E+001, 3.4283863E+001, 3.4087376E+001, 3.5756696E+001, 3.2490725E+001, 3.4707245E+001, 3.3603680E+001, 3.5037936E+001, 3.4665726E+001, 3.5616739E+001, 3.4597009E+001, 3.4275708E+001, 3.4102294E+001, 3.3337910E+001, 3.3944967E+001, 3.4534726E+001, 3.3630166E+001, 3.2735678E+001, 3.1227106E+001, 3.2293179E+001, 3.0921972E+001, 3.1327630E+001, 3.0896381E+001, 3.0981151E+001, 3.0905288E+001, 3.5063260E+001, 3.1422824E+001
 1.7520223E+002, 3.5216271E+001, 3.2788714E+001, 3.4297354E+001, 3.4145838E+001, 3.5741297E+001, 3.2537030E+001, 3.4702522E+001, 3.3631715E+001, 3.6166135E+001, 3.4749674E+001, 3.7779727E+001, 3.4745742E+001, 3.4575722E+001, 3.4128495E+001, 3.3906581E+001, 3.3916756E+001, 3.4310649E+001, 3.3684815E+001, 3.2364063E+001, 3.1305975E+001, 3.1145585E+001, 3.0967298E+001, 3.1883541E+001, 3.0942468E+001, 3.0963349E+001, 3.0908463E+001, 3.5125738E+001, 3.1643907E+001
 1.7560184E+002, 3.5211744E+001, 3.2892135E+001, 3.4299427E+001, 3.4207448E+001, 3.5728012E+001, 3.2572590E+001, 3.4695470E+001, 3.3660650E+001, 3.3718403E+001, 3.4787468E+001, 4.0375178E+001, 3.5177081E+001, 3.8694736E+001, 3.4301255E+001, 3.4248845E+001, 3.3931681E+001, 3.3871019E+001, 3.3709162E+001, 3.2048347E+001, 3.1355096E+001, 3.1503078E+001, 3.0986261E+001, 3.1811927E+001, 3.0999965E+001, 3.1147138E+001, 3.0918658E+001, 3.5024061E+001, 3.1828212E+001
 1.7600025E+002, 3.5200770E+001, 3.2974319E+001, 3.4297433E+001, 3.4247975E+001, 3.5714350E+001, 3.2602494E+001, 3.4687707E+001, 3.3682442E+001, 3.3314536E+001, 3.4671591E+001, 3.6325510E+001, 3.5461128E+001, 3.7146277E+001, 3.4661005E+001, 3.6495180E+001, 3.4030335E+001, 3.4023054E+001, 3.3729978E+001, 3.1438337E+001, 3.1373039E+001, 3.1885752E+001, 3.1030532E+001, 3.1713179E+001, 3.1043767E+001, 3.1284110E+001, 3.0937637E+001, 3.4825749E+001, 3.1983339E+001
 1.7640287E+002, 3.5380643E+001, 3.3052867E+001, 3.4295001E+001, 3.4274387E+001, 3.5760171E+001, 3.2632455E+001, 3.4679499E+001, 3.3702219E+001, 3.3142485E+001, 3.4547158E+001, 3.3890246E+001, 3.5378668E+001, 3.6116566E+001, 3.4809516E+001, 3.7088039E+001, 3.4223717E+001, 3.3976358E+001, 3.3746503E+001, 3.1407230E+001, 3.1376624E+001, 3.1874226E+001, 3.1084710E+001, 3.2020700E+001, 3.1098053E+001, 3.1419313E+001, 3.0962695E+001, 3.4521658E+001, 3.2106815E+001
 1.7680191E+002, 3.5626722E+001, 3.3143640E+001, 3.4282272E+001, 3.4276493E+001, 3.5829747E+001, 3.2668193E+001, 3.4667030E+001, 3.3714929E+001, 3.2195612E+001, 3.4391933E+001, 3.3657036E+001, 3.5262583E+001, 3.4511279E+001, 3.4841544E+001, 3.7996552E+001, 3.4509560E+001, 3.4908178E+001, 3.3789903E+001, 3.1042466E+001, 3.1360232E+001, 3.1786636E+001, 3.1130711E+001, 3.1995326E+001, 3.1159481E+001, 3.1503038E+001, 3.0992601E+001, 3.4134822E+001, 3.2206034E+001
 1.7720152E+002, 3.5680664E+001, 3.3237274E+001, 3.4266858E+001, 3.4263883E+001, 3.5841316E+001, 3.2706581E+001, 3.4653979E+001, 3.3722255E+001, 3.1845665E+001, 3.4152303E+001, 3.1949719E+001, 3.5021023E+001, 3.3344740E+001, 3.4784053E+001, 3.4916188E+001, 3.4656232E+001, 3.5737530E+001, 3.3896916E+001, 3.1177066E+001, 3.1338415E+001, 3.1727452E+001, 3.1170710E+001, 3.1903835E+001, 3.1208475E+001, 3.1513918E+001, 3.1021081E+001, 3.4084642E+001, 3.2293942E+001
 1.7760171E+002, 3.5863801E+001, 3.3322766E+001, 3.4250471E+001, 3.4267750E+001, 3.5895430E+001, 3.2742598E+001, 3.4641062E+001, 3.3733422E+001, 3.2514431E+001, 3.3970468E+001, 3.2309328E+001, 3.4748992E+001, 3.2523051E+001, 3.4593971E+001, 3.4014667E+001, 3.4643493E+001, 3.5543461E+001, 3.4021710E+001, 3.1266455E+001, 3.1331036E+001, 3.1237126E+001, 3.1192982E+001, 3.1965019E+001, 3.1251079E+001, 3.1607836E+001, 3.1049797E+001, 3.4204439E+001, 3.2382241E+001
 1.7800283E+002, 3.6027686E+001, 3.3395101E+001, 3.4253132E+001, 3.4246467E+001, 3.5946973E+001, 3.2775579E+001, 3.4634294E+001, 3.3736405E+001, 3.6558103E+001, 3.3976859E+001, 3.3104239E+001, 3.4553187E+001, 3.2322927E+001, 3.4395510E+001, 3.3891120E+001, 3.4568906E+001, 3.4511961E+001, 3.4097220E+001, 3.0590745E+001, 3.1305945E+001, 3.0398135E+001, 3.1162615E+001, 3.1848283E+001, 3.1294289E+001, 3.1570214E+001, 3.1078876E+001, 3.4341913E+001, 3.2479159E+001
 1.7840354E+002, 3.6081290E+001, 3.3450052E+001, 3.4263333E+001, 3.4199964E+001, 3.5966186E+001, 3.2805157E+001, 3.4629766E+001, 3.3731450E+001, 3.9831600E+001, 3.4413412E+001, 3.5879929E+001, 3.4513042E+001, 3.3034841E+001, 3.4237344E+001, 3.3378407E+001, 3.4488303E+001, 3.4107013E+001, 3.4104873E+001, 3.0828466E+001, 3.1254517E+001, 3.0654672E+001, 3.1097897E+001, 3.0952893E+001, 3.1303322E+001, 3.1334626E+001, 3.1098059E+001, 3.4511347E+001, 3.2585481E+001
 1.7880308E+002, 3.6023382E+001, 3.3485171E+001, 3.4281252E+001, 3.4144708E+001, 3.5950036E+001, 3.2830580E+001, 3.4626966E+001, 3.3723072E+001, 3.7073725E+001, 3.4737612E+001, 3.8485411E+001, 3.4778908E+001, 3.5762017E+001, 3.4237268E+001, 3.2926768E+001, 3.4371170E+001, 3.4220129E+001, 3.4106084E+001, 3.1185248E+001, 3.1242103E+001, 3.1130303E+001, 3.1076765E+001, 3.0628132E+001, 3.1248868E+001, 3.1082027E+001, 3.1103848E+001, 3.3313694E+001, 3.2654220E+001
 1.7920176E+002, 3.5894162E+001, 3.3501543E+001, 3.4271860E+001, 3.4088139E+001, 3.5909056E+001, 3.2849181E+001, 3.4615525E+001, 3.3712974E+001, 3.5297318E+001, 3.4833404E+001, 3.5642423E+001, 3.4961121E+001, 3.6572975E+001, 3.4421227E+001, 3.3733682E+001, 3.4263925E+001, 3.3930769E+001, 3.4107199E+001, 3.0826989E+001, 3.1221099E+001, 3.2089121E+001, 3.1124488E+001, 3.1034179E+001, 3.1207068E+001, 3.0644531E+001, 3.1084856E+001, 3.2512274E+001, 3.2662972E+001
 1.7960349E+002, 3.5761542E+001, 3.3518253E+001, 3.4257508E+001, 3.4018159E+001, 3.5864307E+001, 3.2866588E+001, 3.4603619E+001, 3.3697911E+001, 3.4090874E+001, 3.4822950E+001, 3.5306865E+001, 3.4977076E+001, 3.4142460E+001, 3.4488453E+001, 3.5944545E+001, 3.4314231E+001, 3.3179382E+001, 3.4061193E+001, 3.1123092E+001, 3.1197733E+001, 3.2155038E+001, 3.1198178E+001, 3.1965312E+001, 3.1232938E+001, 3.0708889E+001, 3.1045987E+001, 3.1470088E+001, 3.2621941E+001
 1.8000267E+002, 3.5675435E+001, 3.3534983E+001, 3.4248966E+001, 3.3925635E+001, 3.5833047E+001, 3.2883480E+001, 3.4593055E+001, 3.3674803E+001, 3.4747940E+001, 3.4781267E+001, 3.5231805E+001, 3.5006818E+001, 3.6354921E+001, 3.4518473E+001, 3.5385567E+001, 3.4423704E+001, 3.4296826E+001, 3.4009424E+001, 3.1320804E+001, 3.1198750E+001, 3.1666340E+001, 3.1245676E+001, 3.1909143E+001, 3.1289745E+001, 3.1429050E+001, 3.1043925E+001, 3.0739091E+001, 3.2496201E+001
 1.8040184E+002, 3.5593678E+001, 3.3547851E+001, 3.4207023E+001, 3.3840847E+001, 3.5802585E+001, 3.2899936E+001, 3.4570614E+001, 3.3652701E+001, 3.4219139E+001, 3.4778834E+001, 3.5479539E+001, 3.5034939E+001, 3.8260375E+001, 3.4795408E+001, 3.4154376E+001, 3.4435273E+001, 3.5428228E+001, 3.4107776E+001, 3.1224078E+001, 3.1202381E+001, 3.1720124E+001, 3.1272017E+001, 3.1667420E+001, 3.1317540E+001, 3.2107469E+001, 3.1105727E+001, 3.0949011E+001, 3.2381388E+001
 1.8080211E+002, 3.5589952E+001, 3.3563200E+001, 3.4212518E+001, 3.3790096E+001, 3.5795524E+001, 3.2916873E+001, 3.4562439E+001, 3.3639906E+001, 3.3930156E+001, 3.4715670E+001, 3.4750945E+001, 3.5063893E+001, 3.7135687E+001, 3.5073800E+001, 3.8321721E+001, 3.4562908E+001, 3.3473181E+001, 3.4126728E+001, 3.1093270E+001, 3.1194529E+001, 3.1556619E+001, 3.1299357E+001, 3.1760745E+001, 3.1342589E+001, 3.2434328E+001, 3.1198807E+001, 3.1617178E+001, 3.2308983E+001
 1.8120299E+002, 3.5678309E+001, 3.3559646E+001, 3.4246105E+001, 3.3786181E+001, 3.5818211E+001, 3.2927788E+001, 3.4563264E+001, 3.3641041E+001, 3.3037163E+001, 3.4634660E+001, 3.5274340E+001, 3.5012314E+001, 3.5586264E+001, 3.5154393E+001, 3.7363481E+001, 3.4898067E+001, 3.5403949E+001, 3.4116272E+001, 2.9972361E+001, 3.1152321E+001, 3.1383852E+001, 3.1306774E+001, 3.1853696E+001, 3.1373499E+001, 3.1833002E+001, 3.1271551E+001, 3.2033564E+001, 3.2281102E+001
 1.8160189E+002, 3.5654824E+001, 3.3542294E+001, 3.4285840E+001, 3.3785606E+001, 3.5807153E+001, 3.2933694E+001, 3.4566996E+001, 3.3643097E+001, 3.2477233E+001, 3.4466971E+001, 3.6813322E+001, 3.5121873E+001, 3.7941508E+001, 3.5286058E+001, 3.7480440E+001, 3.5056934E+001, 3.7261889E+001, 3.4344784E+001, 3.0086686E+001, 3.1034152E+001, 3.1168726E+001, 3.1305806E+001, 3.1586202E+001, 3.1391867E+001, 3.1234262E+001, 3.1282085E+001, 3.1961060E+001, 3.2258758E+001
 1.8200098E+002, 3.5603891E+001, 3.3525227E+001, 3.4409492E+001, 3.3820587E+001, 3.5786903E+001, 3.2938398E+001, 3.4599015E+001, 3.3656465E+001, 3.3379440E+001, 3.4363447E+001, 3.5241557E+001, 3.5176748E+001, 3.7271976E+001, 3.5487023E+001, 3.9134616E+001, 3.5383921E+001, 3.7551359E+001, 3.4566421E+001, 3.0630306E+001, 3.0991359E+001, 3.0549690E+001, 3.1266917E+001, 3.1232156E+001, 3.1392961E+001, 3.1324722E+001, 3.1281534E+001, 3.1943313E+001, 3.2236663E+001
 1.8240073E+002, 3.5667698E+001, 3.3522924E+001, 3.4567120E+001, 3.3865543E+001, 3.5802324E+001, 3.2947344E+001, 3.4644430E+001, 3.3673559E+001, 3.2515921E+001, 3.4255299E+001, 3.3351587E+001, 3.5118538E+001, 3.5776695E+001, 3.5574860E+001, 3.8179545E+001, 3.5666259E+001, 3.8185526E+001, 3.4873875E+001, 3.0857784E+001, 3.0966421E+001, 3.0647087E+001, 3.1215009E+001, 3.0607049E+001, 3.1352791E+001, 3.1081831E+001, 3.1278263E+001, 3.1790828E+001, 3.2211041E+001
 1.8280284E+002, 3.5963160E+001, 3.3539689E+001, 3.4710256E+001, 3.3889654E+001, 3.5894033E+001, 3.2962898E+001, 3.4688230E+001, 3.3684735E+001, 3.1774334E+001, 3.4090380E+001, 3.2924191E+001, 3.4969483E+001, 3.4628507E+001, 3.5545014E+001, 3.6088681E+001, 3.5801580E+001, 3.5715291E+001, 3.5061755E+001, 3.0895646E+001, 3.0958775E+001, 3.0923016E+001, 3.1177104E+001, 3.1043405E+001, 3.1306160E+001, 3.0742137E+001, 3.1247966E+001, 3.1982783E+001, 3.2191438E+001
 1.8320270E+002, 3.6201678E+001, 3.3576364E+001, 3.4843565E+001, 3.3900931E+001, 3.5973492E+001, 3.2985494E+001, 3.4731294E+001, 3.3692224E+001, 3.1907058E+001, 3.3927507E+001, 3.2758027E+001, 3.4820286E+001, 3.3578807E+001, 3.5447687E+001, 3.4786088E+001, 3.5743443E+001, 3.5140008E+001, 3.5050143E+001, 3.1363847E+001, 3.0977646E+001, 3.1041694E+001, 3.1157641E+001, 3.1382077E+001, 3.1307089E+001, 3.0784088E+001, 3.1206249E+001, 3.1544013E+001, 3.2168272E+001
