s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 1.0000325E+002, 7.6722991E+001, 7.7818999E+001, 7.8299491E+001, 7.6233669E+001, 7.6652812E+001, 7.7378471E+001, 7.8752135E+001, 7.6630868E+001, 2.8945215E+001, 3.3567541E+001, 3.2523140E+001, 3.9818503E+001, 3.4505786E+001, 4.7617507E+001, 3.9347509E+001, 5.7133771E+001, 4.4588061E+001, 6.4546568E+001, 2.7297390E+001, 3.1995825E+001, 3.0699023E+001, 3.8653976E+001, 3.2997004E+001, 4.7226684E+001, 3.7471807E+001, 5.8532460E+001, 4.1578755E+001, 6.7600098E+001
 1.0040321E+002, 7.5558014E+001, 7.6234902E+001, 7.6870690E+001, 7.4853335E+001, 7.6252427E+001, 7.6885414E+001, 7.8267777E+001, 7.6187826E+001, 2.7676828E+001, 3.3335422E+001, 3.2360513E+001, 3.9359918E+001, 3.4492141E+001, 4.6741812E+001, 3.8159718E+001, 5.5956485E+001, 4.5968831E+001, 6.3037863E+001, 2.7383191E+001, 3.1760662E+001, 3.0517172E+001, 3.8248924E+001, 3.2596054E+001, 4.6439522E+001, 3.6798220E+001, 5.7240521E+001, 4.0917799E+001, 6.6004336E+001
 1.0080364E+002, 7.4205319E+001, 7.4638316E+001, 7.5817452E+001, 7.3500030E+001, 7.5772192E+001, 7.6372165E+001, 7.7879546E+001, 7.5745664E+001, 2.6357129E+001, 3.3022267E+001, 3.4555828E+001, 3.9005048E+001, 3.5158180E+001, 4.5884852E+001, 3.7020096E+001, 5.4664352E+001, 4.6796791E+001, 6.1887634E+001, 2.7713581E+001, 3.1554243E+001, 3.0464492E+001, 3.7882336E+001, 3.2397872E+001, 4.5708940E+001, 3.6229266E+001, 5.6068107E+001, 4.0550913E+001, 6.4606958E+001
 1.0120168E+002, 7.2975746E+001, 7.3080035E+001, 7.4961041E+001, 7.2118334E+001, 7.5304874E+001, 7.5853355E+001, 7.7540149E+001, 7.5282979E+001, 2.5361841E+001, 3.2673331E+001, 3.1546863E+001, 3.8617449E+001, 3.6862902E+001, 4.5129514E+001, 3.5419427E+001, 5.3386318E+001, 4.1443732E+001, 6.0647317E+001, 2.8000472E+001, 3.1384534E+001, 3.0416951E+001, 3.7536305E+001, 3.2331563E+001, 4.5019984E+001, 3.5861327E+001, 5.5004609E+001, 4.0134653E+001, 6.3301005E+001
 1.0160233E+002, 7.1419825E+001, 7.1592627E+001, 7.4149064E+001, 7.0591127E+001, 7.4710891E+001, 7.5338174E+001, 7.7200952E+001, 7.4742175E+001, 2.5248033E+001, 3.2304205E+001, 3.0308188E+001, 3.8073966E+001, 3.6309894E+001, 4.4499576E+001, 3.5084276E+001, 5.2154028E+001, 3.9331611E+001, 5.9255071E+001, 2.8249524E+001, 3.1239853E+001, 3.0625664E+001, 3.7195127E+001, 3.2420204E+001, 4.4337220E+001, 3.5786536E+001, 5.4046941E+001, 3.9846352E+001, 6.2071598E+001
 1.0200012E+002, 6.9885483E+001, 7.0209564E+001, 7.2487900E+001, 6.9061435E+001, 7.4067891E+001, 7.4839986E+001, 7.6555247E+001, 7.4161906E+001, 2.6690096E+001, 3.1989456E+001, 2.9861397E+001, 3.7569330E+001, 3.4560644E+001, 4.3802386E+001, 3.5108609E+001, 5.0835168E+001, 3.7213445E+001, 5.7861027E+001, 2.8435569E+001, 3.1113246E+001, 3.0926457E+001, 3.6866334E+001, 3.2715194E+001, 4.3656002E+001, 3.5807136E+001, 5.3190303E+001, 3.9634752E+001, 6.0902245E+001
 1.0240437E+002, 6.9209010E+001, 6.8986634E+001, 7.0640220E+001, 6.7639902E+001, 7.3688502E+001, 7.4386086E+001, 7.5838213E+001, 7.3589741E+001, 3.1468341E+001, 3.1849637E+001, 3.0237087E+001, 3.7062564E+001, 3.2433547E+001, 4.3004287E+001, 3.4474794E+001, 4.9598566E+001, 3.5814200E+001, 5.6444272E+001, 2.8469396E+001, 3.0997426E+001, 3.1286593E+001, 3.6560685E+001, 3.2907896E+001, 4.3005004E+001, 3.5753535E+001, 5.2407499E+001, 3.9431932E+001, 5.9776129E+001
 1.0280248E+002, 6.7769260E+001, 6.7896456E+001, 6.8773010E+001, 6.6359918E+001, 7.3060375E+001, 7.3966805E+001, 7.5081648E+001, 7.3049308E+001, 3.3350524E+001, 3.1985464E+001, 3.1288382E+001, 3.6671955E+001, 3.2126610E+001, 4.2175097E+001, 3.5384096E+001, 4.8483229E+001, 3.5106878E+001, 5.5030254E+001, 2.8495962E+001, 3.0886199E+001, 3.1630045E+001, 3.6287982E+001, 3.2460586E+001, 4.2419095E+001, 3.5641355E+001, 5.1628912E+001, 3.9179579E+001, 5.8710119E+001
 1.0320483E+002, 6.6153281E+001, 6.6807466E+001, 6.7137992E+001, 6.5031345E+001, 7.2343948E+001, 7.3517328E+001, 7.4386200E+001, 7.2493697E+001, 3.1647740E+001, 3.2064927E+001, 3.3069413E+001, 3.6400467E+001, 3.2462893E+001, 4.1506708E+001, 3.3683723E+001, 4.7442833E+001, 3.4478026E+001, 5.3674828E+001, 2.8532967E+001, 3.0776767E+001, 3.2064344E+001, 3.6048136E+001, 3.2643518E+001, 4.1935396E+001, 3.5310380E+001, 5.0811230E+001, 3.8860200E+001, 5.7705539E+001
 1.0360048E+002, 6.4180907E+001, 6.5844853E+001, 6.5734806E+001, 6.3442639E+001, 7.1475034E+001, 7.3088237E+001, 7.3737222E+001, 7.1835379E+001, 2.9258109E+001, 3.1985368E+001, 3.2434140E+001, 3.6183683E+001, 3.3543057E+001, 4.0924496E+001, 3.3782087E+001, 4.6348767E+001, 3.4472952E+001, 5.2336484E+001, 2.8595338E+001, 3.0670971E+001, 3.2482425E+001, 3.5841776E+001, 3.2836746E+001, 4.1468898E+001, 3.3816367E+001, 4.9953895E+001, 3.8525354E+001, 5.6737673E+001
 1.0400491E+002, 6.2750913E+001, 6.5028149E+001, 6.4302179E+001, 6.1717000E+001, 7.0725719E+001, 7.2697266E+001, 7.3073794E+001, 7.1096424E+001, 2.8228666E+001, 3.1789783E+001, 2.9768746E+001, 3.5834718E+001, 3.2972780E+001, 4.0421769E+001, 3.4377301E+001, 4.5443599E+001, 3.3962158E+001, 5.0999134E+001, 2.8767608E+001, 3.0574330E+001, 3.2731371E+001, 3.5660164E+001, 3.2639360E+001, 4.0982225E+001, 3.1906059E+001, 4.9039148E+001, 3.8264184E+001, 5.5783547E+001
 1.0440380E+002, 6.0646247E+001, 6.4198904E+001, 6.2708505E+001, 6.0107474E+001, 6.9743948E+001, 7.2289335E+001, 7.2359142E+001, 7.0381417E+001, 2.7731130E+001, 3.1577311E+001, 2.8927868E+001, 3.5365354E+001, 3.0825630E+001, 3.9868741E+001, 3.3443496E+001, 4.4580083E+001, 3.4140913E+001, 4.9681141E+001, 2.9032921E+001, 3.0491421E+001, 3.2760949E+001, 3.5490124E+001, 3.2260761E+001, 4.0473651E+001, 3.1145511E+001, 4.8125725E+001, 3.7884682E+001, 5.4829082E+001
 1.0480147E+002, 5.9130907E+001, 6.3272968E+001, 6.0937183E+001, 5.8748642E+001, 6.8958233E+001, 7.1836788E+001, 7.1579584E+001, 6.9758897E+001, 2.7079155E+001, 3.1369285E+001, 2.8771721E+001, 3.4942568E+001, 2.9811025E+001, 3.9207430E+001, 3.2450098E+001, 4.3717053E+001, 3.4327184E+001, 4.8542240E+001, 2.9302819E+001, 3.0428767E+001, 3.2856824E+001, 3.5334127E+001, 3.1896541E+001, 3.9954807E+001, 3.1078043E+001, 4.7291495E+001, 3.7087501E+001, 5.3871011E+001
 1.0520398E+002, 5.7845799E+001, 6.2259896E+001, 5.9071477E+001, 5.7629693E+001, 6.8258025E+001, 7.1342533E+001, 7.0730337E+001, 6.9233627E+001, 2.6668092E+001, 3.1167497E+001, 2.8366577E+001, 3.4545759E+001, 2.9230227E+001, 3.8549296E+001, 3.1747226E+001, 4.2920334E+001, 3.3618312E+001, 4.7495341E+001, 2.9344809E+001, 3.0379796E+001, 3.2870515E+001, 3.5194319E+001, 3.1774889E+001, 3.9435334E+001, 3.1214339E+001, 4.6504358E+001, 3.5637254E+001, 5.2879240E+001
 1.0560069E+002, 5.6520736E+001, 6.1221060E+001, 5.7352593E+001, 5.6649026E+001, 6.7610648E+001, 7.0830386E+001, 6.9914310E+001, 6.8756561E+001, 2.6484488E+001, 3.0975139E+001, 2.8022808E+001, 3.4181796E+001, 2.8788209E+001, 3.7960729E+001, 3.1009115E+001, 4.2185819E+001, 3.2286990E+001, 4.6407051E+001, 2.8817881E+001, 3.0321749E+001, 3.2711861E+001, 3.5058866E+001, 3.1598871E+001, 3.8943656E+001, 3.1254589E+001, 4.5683822E+001, 3.4065474E+001, 5.1875912E+001
 1.0600261E+002, 5.5252748E+001, 6.0233476E+001, 5.5826317E+001, 5.5721070E+001, 6.6943902E+001, 7.0335213E+001, 6.9163252E+001, 6.8286260E+001, 2.5961347E+001, 3.0772147E+001, 2.7605448E+001, 3.3837453E+001, 2.8775303E+001, 3.7412215E+001, 3.0196122E+001, 4.1463161E+001, 3.2002572E+001, 4.5404759E+001, 2.7985477E+001, 3.0228778E+001, 3.2609123E+001, 3.4922088E+001, 3.1042426E+001, 3.8467841E+001, 3.0555911E+001, 4.4745161E+001, 3.3276056E+001, 5.0928493E+001
 1.0640293E+002, 5.4727983E+001, 5.9347812E+001, 5.4439578E+001, 5.4848038E+001, 6.6383619E+001, 6.9876854E+001, 6.8460887E+001, 6.7830315E+001, 2.4853659E+001, 3.0509584E+001, 2.7222205E+001, 3.3513678E+001, 2.8618584E+001, 3.6940625E+001, 2.9567204E+001, 4.0726614E+001, 3.1511205E+001, 4.4530868E+001, 2.7383203E+001, 3.0094434E+001, 3.2443603E+001, 3.4782303E+001, 3.0429723E+001, 3.7997191E+001, 3.0005442E+001, 4.3769524E+001, 3.2886629E+001, 5.0053805E+001
 1.0680263E+002, 5.3993793E+001, 5.8537722E+001, 5.3222049E+001, 5.4026337E+001, 6.5807619E+001, 6.9438412E+001, 6.7828290E+001, 6.7387329E+001, 2.4384704E+001, 3.0187410E+001, 2.7195413E+001, 3.3220375E+001, 2.8356895E+001, 3.6523183E+001, 2.9528744E+001, 3.9968186E+001, 3.1936244E+001, 4.3827602E+001, 2.6666607E+001, 2.9927162E+001, 3.2220772E+001, 3.4634489E+001, 3.0526773E+001, 3.7549044E+001, 2.9830165E+001, 4.2840412E+001, 3.2629150E+001, 4.9206241E+001
 1.0720387E+002, 5.2716239E+001, 5.7776721E+001, 5.2211562E+001, 5.3257771E+001, 6.5076324E+001, 6.9009373E+001, 6.7256867E+001, 6.6958865E+001, 2.5307452E+001, 2.9910244E+001, 2.7208741E+001, 3.2944083E+001, 2.8023670E+001, 3.6101204E+001, 2.9442547E+001, 3.9268013E+001, 3.2185354E+001, 4.3178595E+001, 2.5799740E+001, 2.9709970E+001, 3.1518581E+001, 3.4464507E+001, 3.1067051E+001, 3.7149494E+001, 2.9922637E+001, 4.2014774E+001, 3.2333979E+001, 4.8331693E+001
 1.0760210E+002, 5.1451989E+001, 5.7075751E+001, 5.1452845E+001, 5.2533164E+001, 6.4262851E+001, 6.8603968E+001, 6.6774228E+001, 6.6541453E+001, 2.5639591E+001, 2.9725357E+001, 2.6972304E+001, 3.2674363E+001, 2.7860755E+001, 3.5676357E+001, 2.9470199E+001, 3.8696148E+001, 3.1696245E+001, 4.2534527E+001, 2.5350392E+001, 2.9453374E+001, 2.9391676E+001, 3.4219701E+001, 3.1504373E+001, 3.6788683E+001, 3.0035851E+001, 4.1294750E+001, 3.2179710E+001, 4.7442073E+001
 1.0800146E+002, 5.0047879E+001, 5.6434979E+001, 5.0578618E+001, 5.1809187E+001, 6.3422362E+001, 6.8230603E+001, 6.6217553E+001, 6.6110998E+001, 2.5199589E+001, 2.9547927E+001, 2.6707570E+001, 3.2389269E+001, 2.8242370E+001, 3.5271003E+001, 3.0186750E+001, 3.8201528E+001, 3.0308185E+001, 4.1907921E+001, 2.4924943E+001, 2.9188834E+001, 2.6680301E+001, 3.3827179E+001, 3.1549760E+001, 3.6463358E+001, 3.0133269E+001, 4.0663291E+001, 3.2205800E+001, 4.6591702E+001
 1.0840340E+002, 4.9101559E+001, 5.5790303E+001, 4.9438742E+001, 5.1042987E+001, 6.2713738E+001, 6.7856463E+001, 6.5512919E+001, 6.5648212E+001, 2.5229785E+001, 2.9348830E+001, 2.7344126E+001, 3.2105449E+001, 2.8528997E+001, 3.4902271E+001, 3.0550241E+001, 3.7738732E+001, 2.9841170E+001, 4.1203055E+001, 2.4576646E+001, 2.8942642E+001, 2.5689986E+001, 3.3344456E+001, 3.1252569E+001, 3.6156583E+001, 3.0089058E+001, 4.0105781E+001, 3.2293543E+001, 4.5796391E+001
 1.0880219E+002, 4.8208356E+001, 5.5066735E+001, 4.8249558E+001, 5.0255712E+001, 6.1991245E+001, 6.7442629E+001, 6.4761618E+001, 6.5161536E+001, 2.5664502E+001, 2.9176100E+001, 2.8165273E+001, 3.1870126E+001, 2.8910749E+001, 3.4569236E+001, 3.0386842E+001, 3.7297630E+001, 3.0045924E+001, 4.0493090E+001, 2.5607283E+001, 2.8727097E+001, 2.5536563E+001, 3.2894152E+001, 3.0383592E+001, 3.5843403E+001, 2.9796625E+001, 3.9569290E+001, 3.2446343E+001, 4.5049308E+001
 1.0920296E+002, 4.7571892E+001, 5.4232149E+001, 4.7054870E+001, 4.9535271E+001, 6.1372070E+001, 6.6979010E+001, 6.3985320E+001, 6.4708758E+001, 2.5670129E+001, 2.9031545E+001, 2.8806919E+001, 3.1693485E+001, 2.9370003E+001, 3.4280166E+001, 3.0650212E+001, 3.6899388E+001, 3.0833812E+001, 3.9867483E+001, 2.9034069E+001, 2.8665987E+001, 2.5641327E+001, 3.2503687E+001, 2.8667004E+001, 3.5462331E+001, 2.9767750E+001, 3.9040782E+001, 3.2557919E+001, 4.4346868E+001
 1.0960268E+002, 4.6977701E+001, 5.3296070E+001, 4.6018337E+001, 4.8859822E+001, 6.0682512E+001, 6.6470267E+001, 6.3297317E+001, 6.4290154E+001, 2.5929978E+001, 2.8898036E+001, 2.9005570E+001, 3.1560524E+001, 2.9652628E+001, 3.4028499E+001, 3.0980726E+001, 3.6551535E+001, 3.1218374E+001, 3.9335360E+001, 2.9386697E+001, 2.8726333E+001, 2.6025612E+001, 3.2124343E+001, 2.8126841E+001, 3.5008467E+001, 3.0284937E+001, 3.8532356E+001, 3.2567134E+001, 4.3694526E+001
 1.1000025E+002, 4.6319954E+001, 5.2314422E+001, 4.5056021E+001, 4.8197801E+001, 6.0041391E+001, 6.5934752E+001, 6.2624674E+001, 6.3881664E+001, 2.5875785E+001, 2.8772185E+001, 2.8776731E+001, 3.1440134E+001, 2.9597220E+001, 3.3796928E+001, 3.0805972E+001, 3.6243018E+001, 3.0820439E+001, 3.8844382E+001, 2.8771815E+001, 2.8758487E+001, 2.6995997E+001, 3.1791574E+001, 2.7846682E+001, 3.4594328E+001, 3.0557428E+001, 3.8039143E+001, 3.2404366E+001, 4.3093595E+001
 1.1040191E+002, 4.6259440E+001, 5.1324601E+001, 4.4248891E+001, 4.7536744E+001, 5.9621630E+001, 6.5381169E+001, 6.1944570E+001, 6.3461015E+001, 2.6136663E+001, 2.8659317E+001, 2.8337303E+001, 3.1308907E+001, 2.9410901E+001, 3.3569627E+001, 3.0473595E+001, 3.5933107E+001, 3.0555730E+001, 3.8399279E+001, 2.8744664E+001, 2.8758595E+001, 2.9174147E+001, 3.1571605E+001, 2.7899421E+001, 3.4228618E+001, 3.0255420E+001, 3.7557744E+001, 3.1853353E+001, 4.2508096E+001
 1.1080423E+002, 4.5779436E+001, 5.0355601E+001, 4.3598303E+001, 4.6868486E+001, 5.9072265E+001, 6.4822704E+001, 6.1325835E+001, 6.2994137E+001, 2.6714912E+001, 2.8583481E+001, 2.7860050E+001, 3.1161385E+001, 2.9187339E+001, 3.3347014E+001, 3.0210849E+001, 3.5613165E+001, 3.0575650E+001, 3.7869783E+001, 2.9581498E+001, 2.8796823E+001, 3.0348672E+001, 3.1470813E+001, 2.8068387E+001, 3.3872712E+001, 2.9971297E+001, 3.7079673E+001, 3.1003210E+001, 4.1885601E+001
 1.1120525E+002, 4.5561421E+001, 4.9435266E+001, 4.2889462E+001, 4.6238957E+001, 5.8601160E+001, 6.4277602E+001, 6.0642289E+001, 6.2505415E+001, 2.7126951E+001, 2.8535508E+001, 2.7636491E+001, 3.0992022E+001, 2.9081552E+001, 3.3128469E+001, 3.0203749E+001, 3.5297767E+001, 3.0639798E+001, 3.7368792E+001, 2.8493318E+001, 2.8828834E+001, 2.9977809E+001, 3.1383224E+001, 2.8219135E+001, 3.3531016E+001, 2.9694361E+001, 3.6593277E+001, 3.0601792E+001, 4.1224154E+001
 1.1160420E+002, 4.5323282E+001, 4.8572461E+001, 4.2217986E+001, 4.5664994E+001, 5.8150176E+001, 6.3752423E+001, 6.0025007E+001, 6.2048480E+001, 2.7323052E+001, 2.8499833E+001, 2.7374432E+001, 3.0813013E+001, 2.8886182E+001, 3.2909495E+001, 3.0212820E+001, 3.5001777E+001, 3.0699209E+001, 3.6887004E+001, 2.7711202E+001, 2.8784718E+001, 2.8821665E+001, 3.1234462E+001, 2.9249059E+001, 3.3258390E+001, 2.9489502E+001, 3.6137253E+001, 3.0305448E+001, 4.0554788E+001
 1.1200004E+002, 4.5059514E+001, 4.7769065E+001, 4.1553095E+001, 4.5140665E+001, 5.7702798E+001, 6.3247690E+001, 5.9441948E+001, 6.1651688E+001, 2.6662025E+001, 2.8444702E+001, 2.7621324E+001, 3.0639749E+001, 2.8983287E+001, 3.2702707E+001, 3.0193959E+001, 3.4726902E+001, 3.0733822E+001, 3.6482890E+001, 2.7523851E+001, 2.8715099E+001, 2.8660800E+001, 3.1051696E+001, 2.9092663E+001, 3.3010260E+001, 2.9883985E+001, 3.5787803E+001, 2.9917902E+001, 3.9901263E+001
 1.1240138E+002, 4.4856279E+001, 4.7026529E+001, 4.0967358E+001, 4.4589996E+001, 5.7238138E+001, 6.2760530E+001, 5.8899607E+001, 6.1228616E+001, 2.7129324E+001, 2.8377898E+001, 2.8169237E+001, 3.0498555E+001, 2.9293073E+001, 3.2533017E+001, 3.0110335E+001, 3.4464722E+001, 3.0525176E+001, 3.6117136E+001, 2.8117904E+001, 2.8665162E+001, 2.8255785E+001, 3.0864276E+001, 2.8776289E+001, 3.2705339E+001, 2.9700843E+001, 3.5451428E+001, 3.0109915E+001, 3.9261378E+001
 1.1280079E+002, 4.4406455E+001, 4.6348282E+001, 4.0474336E+001, 4.4035731E+001, 5.6736777E+001, 6.2286410E+001, 5.8404342E+001, 6.0777193E+001, 2.7820482E+001, 2.8359227E+001, 2.8638884E+001, 3.0393844E+001, 2.9313875E+001, 3.2391845E+001, 3.0068492E+001, 3.4220568E+001, 3.0856515E+001, 3.5784866E+001, 2.8526290E+001, 2.8655007E+001, 2.8081082E+001, 3.0659000E+001, 2.8469718E+001, 3.2401880E+001, 2.9428648E+001, 3.5099377E+001, 3.0244745E+001, 3.8668214E+001
 1.1320166E+002, 4.3835412E+001, 4.5719963E+001, 3.9954528E+001, 4.3518394E+001, 5.6218216E+001, 6.1812393E+001, 5.7885020E+001, 6.0299480E+001, 2.8124851E+001, 2.8375682E+001, 2.8795367E+001, 3.0316885E+001, 2.9172987E+001, 3.2260103E+001, 3.0052847E+001, 3.3983220E+001, 3.1078776E+001, 3.5475615E+001, 2.9116824E+001, 2.8673149E+001, 2.7830366E+001, 3.0486940E+001, 2.8395767E+001, 3.2119066E+001, 2.8916305E+001, 3.4747799E+001, 3.0136441E+001, 3.8121543E+001
 1.1360256E+002, 4.3312319E+001, 4.5097877E+001, 3.9521054E+001, 4.3076424E+001, 5.5727469E+001, 6.1307582E+001, 5.7442618E+001, 5.9844090E+001, 2.8206932E+001, 2.8401319E+001, 2.8732157E+001, 3.0247021E+001, 2.9140412E+001, 3.2127497E+001, 3.0666849E+001, 3.3755004E+001, 3.3073652E+001, 3.5213319E+001, 2.9578114E+001, 2.8722868E+001, 2.8159410E+001, 3.0323273E+001, 2.9012746E+001, 3.1882864E+001, 2.8789611E+001, 3.4370197E+001, 3.0131086E+001, 3.7643932E+001
 1.1400452E+002, 4.2690787E+001, 4.4405619E+001, 3.9095429E+001, 4.2678401E+001, 5.5178565E+001, 6.0756332E+001, 5.7005088E+001, 5.9424887E+001, 2.8580579E+001, 2.8441461E+001, 2.8824422E+001, 3.0192272E+001, 2.8946368E+001, 3.1998404E+001, 3.0304304E+001, 3.3529945E+001, 3.1911469E+001, 3.4999636E+001, 3.0098205E+001, 2.8821353E+001, 2.9015692E+001, 3.0216378E+001, 2.9428337E+001, 3.1699959E+001, 2.8907388E+001, 3.4029519E+001, 2.9550519E+001, 3.7146449E+001
 1.1440418E+002, 4.2058811E+001, 4.3594691E+001, 3.8613955E+001, 4.2302762E+001, 5.4661544E+001, 6.0160161E+001, 5.6469165E+001, 5.9027226E+001, 2.9003100E+001, 2.8511349E+001, 2.8730183E+001, 3.0144508E+001, 2.8245664E+001, 3.1846419E+001, 3.1109989E+001, 3.3328600E+001, 3.3579694E+001, 3.4802935E+001, 3.0425444E+001, 2.8931347E+001, 2.9713175E+001, 3.0170030E+001, 2.9320334E+001, 3.1542832E+001, 2.9356541E+001, 3.3718995E+001, 2.8986146E+001, 3.6609176E+001
 1.1480268E+002, 4.2006252E+001, 4.2767888E+001, 3.8140556E+001, 4.1932500E+001, 5.4321787E+001, 5.9558982E+001, 5.5867572E+001, 5.8631959E+001, 2.9361494E+001, 2.8594910E+001, 2.8045447E+001, 3.0065592E+001, 2.7977107E+001, 3.1665127E+001, 3.1939007E+001, 3.3226928E+001, 3.3274892E+001, 3.4712596E+001, 3.0516011E+001, 2.9060382E+001, 2.9757356E+001, 3.0144611E+001, 2.9362742E+001, 3.1400073E+001, 2.9873511E+001, 3.3421144E+001, 2.8952959E+001, 3.6114897E+001
 1.1520048E+002, 4.2050149E+001, 4.2003560E+001, 3.7733401E+001, 4.1567734E+001, 5.4051948E+001, 5.8991633E+001, 5.5340648E+001, 5.8233013E+001, 2.9320513E+001, 2.8683570E+001, 2.8086725E+001, 2.9976284E+001, 2.8108431E+001, 3.1484916E+001, 3.1625895E+001, 3.3144947E+001, 3.1689545E+001, 3.4543648E+001, 3.0540268E+001, 2.9173901E+001, 2.9941434E+001, 3.0125748E+001, 2.9464792E+001, 3.1257872E+001, 2.9918444E+001, 3.3177338E+001, 2.9407464E+001, 3.5706401E+001
 1.1560041E+002, 4.2024155E+001, 4.1303403E+001, 3.7381632E+001, 4.1215735E+001, 5.3719082E+001, 5.8458625E+001, 5.4878025E+001, 5.7829330E+001, 2.8836301E+001, 2.8761744E+001, 2.8086857E+001, 2.9900349E+001, 2.8648257E+001, 3.1337515E+001, 3.1017052E+001, 3.3045889E+001, 3.1287286E+001, 3.4335407E+001, 3.0333988E+001, 2.9277327E+001, 3.0225249E+001, 3.0133480E+001, 3.0669854E+001, 3.1166652E+001, 2.9642130E+001, 3.2946134E+001, 3.0421720E+001, 3.5308194E+001
 1.1600206E+002, 4.2348536E+001, 4.0609980E+001, 3.7071019E+001, 4.0826894E+001, 5.3432206E+001, 5.7905907E+001, 5.4430397E+001, 5.7383034E+001, 2.8287001E+001, 2.8798705E+001, 2.8126935E+001, 2.9840700E+001, 2.8806346E+001, 3.1209603E+001, 3.0744322E+001, 3.2934793E+001, 3.1387692E+001, 3.4146990E+001, 3.0083556E+001, 2.9352469E+001, 3.0217987E+001, 3.0145938E+001, 3.0595475E+001, 3.1144922E+001, 3.0279743E+001, 3.2713860E+001, 2.9731826E+001, 3.4893810E+001
 1.1640549E+002, 4.2409254E+001, 3.9915284E+001, 3.6795660E+001, 4.0192426E+001, 5.3051950E+001, 5.7305295E+001, 5.4016935E+001, 5.6791496E+001, 2.8169594E+001, 2.8813443E+001, 2.8166453E+001, 2.9789457E+001, 2.8861844E+001, 3.1088417E+001, 3.0605103E+001, 3.2817842E+001, 3.2255986E+001, 3.4028747E+001, 3.0519723E+001, 2.9428534E+001, 3.0053485E+001, 3.0149489E+001, 3.0152264E+001, 3.1084376E+001, 3.0907415E+001, 3.2563614E+001, 3.0065952E+001, 3.4514282E+001
 1.1680435E+002, 4.2348381E+001, 3.9193702E+001, 3.6558604E+001, 3.9517970E+001, 5.2665478E+001, 5.6652380E+001, 5.3617747E+001, 5.6168272E+001, 2.8384836E+001, 2.8832156E+001, 2.8330497E+001, 2.9747447E+001, 2.8889099E+001, 3.0975183E+001, 3.0480070E+001, 3.2679548E+001, 3.2492463E+001, 3.3951570E+001, 3.0943410E+001, 2.9538554E+001, 3.0574099E+001, 3.0164851E+001, 3.0010071E+001, 3.1006578E+001, 3.0340811E+001, 3.2393920E+001, 3.0707785E+001, 3.4192999E+001
 1.1720572E+002, 4.2123558E+001, 3.8514817E+001, 3.6361182E+001, 3.8878857E+001, 5.2290129E+001, 5.6003218E+001, 5.3189923E+001, 5.5573655E+001, 2.8832747E+001, 2.8865544E+001, 2.8557210E+001, 2.9717638E+001, 2.9218447E+001, 3.0886081E+001, 3.0347971E+001, 3.2547593E+001, 3.2214331E+001, 3.3866491E+001, 3.0131388E+001, 2.9634798E+001, 3.0735402E+001, 3.0214312E+001, 3.0513731E+001, 3.0950127E+001, 3.0205141E+001, 3.2216585E+001, 3.0562029E+001, 3.3909411E+001
 1.1760303E+002, 4.1863205E+001, 3.7927361E+001, 3.6267085E+001, 3.8228747E+001, 5.1927674E+001, 5.5401647E+001, 5.2806781E+001, 5.4956114E+001, 2.9310319E+001, 2.8921639E+001, 2.9104987E+001, 2.9703151E+001, 2.9412662E+001, 3.0823268E+001, 3.0270947E+001, 3.2425112E+001, 3.1944104E+001, 3.3770642E+001, 2.9949327E+001, 2.9661449E+001, 2.9926351E+001, 3.0231631E+001, 3.0473201E+001, 3.0919677E+001, 3.0404675E+001, 3.2067480E+001, 3.0338648E+001, 3.3634720E+001
 1.1800195E+002, 4.1534442E+001, 3.7402094E+001, 3.6240108E+001, 3.7632564E+001, 5.1546403E+001, 5.4835041E+001, 5.2507027E+001, 5.4345119E+001, 2.9341848E+001, 2.8989037E+001, 2.9813569E+001, 2.9721395E+001, 2.9527304E+001, 3.0771744E+001, 3.0228673E+001, 3.2303847E+001, 3.1542996E+001, 3.3671184E+001, 3.0144863E+001, 2.9702208E+001, 3.0222741E+001, 3.0213529E+001, 2.9849403E+001, 3.0858911E+001, 3.0453543E+001, 3.1946759E+001, 3.0450019E+001, 3.3398175E+001
 1.1840369E+002, 4.1186758E+001, 3.6887338E+001, 3.6178756E+001, 3.7066582E+001, 5.1114189E+001, 5.4254766E+001, 5.2199850E+001, 5.3726441E+001, 3.0047953E+001, 2.9066373E+001, 3.0045047E+001, 2.9765963E+001, 2.9584914E+001, 3.0728471E+001, 3.0183924E+001, 3.2192106E+001, 3.1400477E+001, 3.3551369E+001, 3.0736099E+001, 2.9756616E+001, 3.0360114E+001, 3.0230432E+001, 3.0246380E+001, 3.0784653E+001, 3.0204122E+001, 3.1818778E+001, 3.0477521E+001, 3.3213443E+001
 1.1880227E+002, 4.1148264E+001, 3.6438437E+001, 3.6111805E+001, 3.6566391E+001, 5.0786715E+001, 5.3731963E+001, 5.1833270E+001, 5.3151923E+001, 3.0994360E+001, 2.9213822E+001, 3.0066166E+001, 2.9812650E+001, 2.9578883E+001, 3.0686495E+001, 3.0087472E+001, 3.2097635E+001, 3.0912330E+001, 3.3396121E+001, 3.1058021E+001, 2.9870393E+001, 3.1059051E+001, 3.0269144E+001, 3.0583778E+001, 3.0761165E+001, 3.0245651E+001, 3.1684862E+001, 3.0416910E+001, 3.3032157E+001
